imdb_id,title,title_uk,year,imdb_rating,votes,country,region,language,theme,genres,basis,thriller_tag,decade,note,description,imdb_url
tt0961066,Everlasting Moments,Вічні миті Марії Ларссон,2008,7.5,6211,Швеція / Данія / Норвегія / Фінляндія / Німеччина,Європа,швед.,Музика та мистецтво,Drama; History,реальна історія,,2000-ті,,"Мальме, початок XX століття: Марія Ларссон виграє в лотерею фотокамеру Contessa, спершу хоче її продати, а натомість починає знімати сусідів, дітей і — на замовлення — покійників. Ян Труелль зняв історію родини, яку його дружина й співсценаристка Аґнета Ульфсетер-Труелль зібрала зі спогадів нащадків Ларссон. Марія Гейскянен грає жінку, чий чоловік-докер п'є й розпускає руки, а камера стає єдиним простором, що належить тільки їй. Зображення навмисне зернисте, ніби знято на плівку тих років.",https://www.imdb.com/title/tt0961066/
tt0986233,Hunger,Голод,2008,7.5,76843,Велика Британія / Ірландія,Британія та Ірландія,англ.,Політика та історія,Biography; Crime; Drama,реальна історія,,2000-ті,,"Стів Макквін дебютував у повному метрі історією протестів у в'язниці Мейз під Белфастом: «брудний протест», побиття наглядачами і зрештою голодування 1981 року, під час якого Боббі Сендс помер на 66-й день. Фільм майже безсловесний, а в його середині — сімнадцятихвилинна розмова Сендса зі священником, знята одним нерухомим планом. Майкл Фассбендер різко схуд для ролі; у Каннах стрічка отримала «Золоту камеру».",https://www.imdb.com/title/tt0986233/
tt1259014,Mesrine: Killer Instinct,Ворог держави №1,2008,7.5,36816,Франція / Канада / Італія,Європа,фр.,Кримінал,Action; Biography; Crime; Drama; Thriller,реальна історія,так,2000-ті,,"Жак Мезрін пройшов Алжирську війну, паризький кримінал і канадські в'язниці, аж поки французька преса не назвала його ворогом держави номер один. Перша з двох частин Жана-Франсуа Ріше доводить його до зухвалої втечі з тюрми суворого режиму в Квебеку й спроби повернутися туди зі зброєю. Венсан Кассель, який набирав і скидав вагу між блоками зйомок, отримав «Сезар»; за основу взято автобіографію самого Мезріна, а той себе відверто прикрашав.",https://www.imdb.com/title/tt1259014/
tt0887912,The Hurt Locker,Володар бурі,2008,7.5,499509,США,США,англ.,Війна,Drama; Thriller; War,"реальне тло, вигадані герої",так,2000-ті,,"Кетрін Бігелоу відтворює будні групи знешкодження вибухівки: саморобні фугаси, костюми EOD, натовп, у якому неможливо вирізнити спостерігача з телефоном. Сержант Вільям Джеймс і його команда вигадані, хоча сценарій Марка Боула виріс із його репортерського відрядження до Іраку. Шість «Оскарів», зокрема за фільм і режисуру — перша жінка з таким призом. Ветерани сперечалися про достовірність процедур.",https://www.imdb.com/title/tt0887912/
tt1326972,Red Cliff II,Битва біля Червоної скелі 2,2009,7.5,26628,Китай / Гонконг / Тайвань / Японія / Південна Корея,Східна Азія,мандарин,Війна,Action; Adventure; Drama; History; War,натхненний реальними подіями,,2000-ті,"Фільм слідує не історичним хронікам, а роману «Трицарство» XIV століття: епізоди на кшталт «позичання стріл» і викликаного східного вітру — легенди, а не задокументовані факти.","Битва при Чібі на Янцзи 208 року, де союз Сунь Цюаня і Лю Бея спалив величезний флот Цао Цао, започаткувала поділ Китаю на Три царства. Джон Ву знімає другу половину кампанії — від хитрощів зі стрілами до вогняної атаки. Матеріал він бере радше з роману «Трицарство», ніж із хронік, тому дуель стратегів тут ефектніша за будь-який літопис; за масштабом масовки це був найдорожчий азійський фільм свого часу.",https://www.imdb.com/title/tt1326972/
tt1226271,The Damned United,Проклятий Юнайтед,2009,7.5,48763,Велика Британія,Британія та Ірландія,англ.,Спорт,Biography; Drama; Sport,реальна історія,,2000-ті,"Екранізація свідомо белетризованого роману Девіда Піса; родина Браяна Клафа та Джонні Джайлз оскаржували зображення подій, останній отримав компенсацію за наклеп.","Влітку 1974-го Браян Клаф очолив «Лідс Юнайтед» — команду Дона Реві, яку роками публічно зневажав, — і протримався 44 дні. Том Гупер за сценарієм Пітера Моргана монтує ці тижні з ретроспекціями про роботу Клафа в «Дербі Каунті» та про розрив із помічником Пітером Тейлором. Майкл Шин грає марнославство й уразливість одночасно. Родина Клафа й гравці «Лідса», зокрема Джонні Джайлз, заперечували чимало епізодів роману Девіда Піса, покладеного в основу.",https://www.imdb.com/title/tt1226271/
tt1320082,The Concert,Концерт,2009,7.5,19228,Франція,Європа,"франц., рос.",Музика та мистецтво,Comedy; Drama; Music; Musical,"реальне тло, вигадані герої",,2000-ті,,"Раду Міхайляну відштовхується від реальної практики пізнього СРСР — чисток оркестрів за «п'ятою графою» і покарань диригентів, які захищали колег. Андрій Філіпов, викинутий із професії й нині прибиральник у тому ж театрі, та його авантюра з підробленими гастролями в Парижі вигадані. Комедія з Олексієм Гуськовим і Меланні Лоран; «Сезар» за музику. Тло реальне, історія — фарс.",https://www.imdb.com/title/tt1320082/
tt1542344,127 Hours,127 годин,2010,7.5,427216,США / Велика Британія / Франція,США,англ.,Катастрофа і виживання,Biography; Drama,реальна історія,,2010-ті,,"Квітень 2003-го, каньйон Блуджон в Юті: 27-річний Арон Ралстон нікому не сказав, куди йде, і п'ять днів простояв із правою рукою, притиснутою зірваним валуном. Денні Бойл вирішує майже нерухомий сюжет через відеощоденник героя, спогади й галюцинації, знімаючи кількома камерами в тісній щілині. Джеймс Франко тримає весь фільм сам; шість номінацій на «Оскар», зокрема за музику А. Р. Рахмана. Сценарій написано за спогадами самого Ралстона.",https://www.imdb.com/title/tt1542344/
tt1386932,Ip Man 2,Іп Ман 2,2010,7.5,117631,Гонконг / Китай,Східна Азія,кант.,Спорт,Action; Biography; Drama; History,натхненний реальними подіями,,2010-ті,Бій із британським боксером «Твістером» та конфлікт із колоніальною владою вигадані; від біографії Іп Мана залишився лише факт відкриття школи в Гонконзі.,"Іп Ман із родиною тікає до Гонконгу після 1949 року й відкриває школу віньчунь на даху — без учнів, без грошей і без згоди місцевих майстрів, які тримають ринок. Друга половина — вигаданий двобій із британським боксером Твістером, придуманий заради фінального ефекту: історичний Іп Ман нічого подібного не робив. Бої, зокрема поєдинок на круглому столі, ставив Семмо Хун, який тут-таки й грає. У фіналі з'являється хлопчик, що назветься Брюсом Лі.",https://www.imdb.com/title/tt1386932/
tt1288376,When We Leave,Чужа,2010,7.5,5730,Німеччина / Туреччина / Франція,Європа,"нім., тур.",Соціальна драма,Drama,натхненний реальними подіями,,2010-ті,,"Умай тікає зі Стамбула від чоловіка, який її б'є, і повертається з малим сином до батьків у Берлін — де сама її поява руйнує репутацію родини. Фео Аладаґ відштовхувалася від «убивств честі» в німецько-турецькому середовищі, передусім від справи Хатун Сюрюджю, застреленої в Берліні 2005 року. Сібель Кекіллі грає без надриву, і фільм тримає точку зору жінки, не перетворюючи її рідних на монстрів. Німецька кінопремія за головну роль і висування від Німеччини на «Оскар».",https://www.imdb.com/title/tt1288376/
tt1668200,Sarah's Key,Ключ Сари,2010,7.5,18782,Франція,Європа,франц.,Голокост,Drama; War,"реальне тло, вигадані герої",,2010-ті,,"Жиль Паке-Бреннер відтворює облаву, яку проводила французька, а не німецька поліція: зимовий велодром без води, табір у Бон-ла-Роланд, розлучення дітей з матерями. Дівчинка Сара Старжинська, яка замкнула брата в стінній шафі, і сучасна журналістка Джулія Джармонд вигадані. Головну роль зіграла Крістін Скотт Томас; за романом Тетяни де Росне. Облава й цифри реальні, обидві родинні лінії — ні.",https://www.imdb.com/title/tt1668200/
tt1393746,Aftershock,Афтершок,2010,7.5,10309,Китай,Східна Азія,мандарин,Катастрофа і виживання,Drama; History,"реальне тло, вигадані герої",,2010-ті,,"Фен Сяоґан відтворює 23 секунди, що зрівняли Таншань із землею, і наступні тридцять років — від наметових таборів і армійських рятувальників до Веньчуаня 2008 року, де зустрічаються розлучені родичі. Мати Лі Юаньні, змушена вибрати, кого з двійні рятувати з-під плити, та її діти вигадані. Один із найкасовіших китайських фільмів свого часу. Катастрофи й статистика реальні, родина — ні.",https://www.imdb.com/title/tt1393746/
tt1436045,13 Assassins,13 убивць,2010,7.5,72162,Японія,Східна Азія,япон.,Війна,Action; Adventure; Drama,"реальне тло, вигадані герої",,2010-ті,"Спирається на інцидент, задокументований лише почасти; фабула вигадана.","Такаші Мііке відтворює Японію пізнього Едо: васальний кодекс, ритуальні самогубства, безкарність зведеного брата сьоґуна, застій самурайського стану напередодні реставрації Мейдзі. Загін із тринадцяти вбивць і пастка в містечку Очіай вигадані, а лорд Наріцуґу — вільна варіація на реальну постать. Ремейк фільму 1963 року з сорокахвилинною фінальною битвою. Історична доба точна, змова — літературна.",https://www.imdb.com/title/tt1436045/
tt2007993,Warriors of the Rainbow: Seediq Bale I,Воїни веселки: Сідік Бале,2011,7.5,7666,Тайвань,Східна Азія,"сідік, яп.",Війна,Action; Drama; History,реальна історія,,2010-ті,,"27 жовтня 1930 року на шкільному спортивному святі в гірському селищі Ушe воїни седік убили близько 134 японців — так почалося останнє велике повстання корінного народу проти колоніальної адміністрації Тайваню. Вей Те-шен показує й тридцять років до того: вирубку лісів, примусову працю, заборону татуювань і полювання на голови. Вождя Мона Рудао зіграв непрофесійний актор Лін Чін-тай, пресвітеріанський пастор, більшість інших ролей — теж представники корінних народів. Найдорожча тайванська постановка свого часу, спродюсована Джоном Ву.",https://www.imdb.com/title/tt2007993/
tt1410063,The Flowers of War,Квіти війни,2011,7.5,58701,Китай,Східна Азія,"мандарин, англ.",Війна,Drama; History; Romance; War,"реальне тло, вигадані герої",,2010-ті,,"Чжан Їмоу показує захоплення Нанкіна японською армією: розстріли полонених, полювання на жінок, порятунок у зоні безпеки при католицькому соборі. Американський трунар Джон Міллер, дівчата з монастирської школи й повії з кварталу Цінхуай вигадані. Головну роль зіграв Крістіан Бейл; на той час найдорожчий китайський фільм. Різанина реальна, історія в соборі — ні.",https://www.imdb.com/title/tt1410063/
tt1276419,A Royal Affair,Королівський роман,2012,7.5,54385,Данія,Європа,дан.,Політика та історія,Biography; Drama; History; Romance,реальна історія,,2010-ті,,"Данія 1769–1772: німецький лікар Йоганн Фрідріх Струензе стає особистим медиком психічно хворого Кристіана VII, здобуває вплив при дворі й за півтора року видає сотні указів у дусі Просвітництва — від скасування цензури до заборони тортур. Паралельно триває його роман із королевою Кароліною Матильдою, яку видали заміж п'ятнадцятирічною. Ніколай Арсель тримає рівновагу між політикою і спальнею; Міккель Бое Фьольсґор за роль короля отримав «Срібного ведмедя», сценарій — ще одного. Фінал відомий: переворот 1772 року й ешафот.",https://www.imdb.com/title/tt1276419/
tt2258281,Beyond the Hills,За пагорбами,2012,7.5,13992,Румунія,Європа,рум.,Соціальна драма,Drama,реальна історія,,2010-ті,,"У червні 2005-го в монастирі Танаку на сході Румунії померла молода послушниця Іріна Корнічі: священник і четверо черниць кілька днів тримали її прив'язаною, «виганяючи біса». Крістіан Мунджу взяв за основу документальні книжки Тетяни Ніколеску-Бран і зосередився на двох дівчатах з одного дитбудинку — одна пішла в монастир, друга приїхала її забрати. Знято довгими планами, без музики і без злодіїв: усі діють із найкращих намірів. Канни-2012: приз за сценарій і поділена нагорода двом актрисам.",https://www.imdb.com/title/tt2258281/
tt1649419,The Impossible,Неможливе,2012,7.5,266519,Іспанія,Європа,англ.,Катастрофа і виживання,Drama; History; Thriller,реальна історія,так,2010-ті,,"26 грудня 2004 року цунамі накрило готель у таїландському Кхао-Лаку, де відпочивала іспанська родина Марії Белон із трьома синами. Хуан Антоніо Байона знімає перші хвилини хвилі майже без цифрових ефектів — величезним резервуаром, мініатюрами й каскадерами, — а далі це історія пошуку одне одного по лікарнях. Наомі Воттс отримала номінацію на «Оскар», Том Голланд тут дебютував. Заміна іспанської родини на британську викликала докори у «вибілюванні» історії.",https://www.imdb.com/title/tt1649419/
tt2140373,Saving Mr. Banks,Рятуючи містера Бенкса,2013,7.5,176456,"США, Велика Британія",США,англ.,Музика та мистецтво,Biography; Comedy; Drama,реальна історія,,2010-ті,"Фільм створено студією Disney про саму студію: реальна Памела Треверс ненавиділа екранізацію «Мері Поппінс» і плакала на прем'єрі від обурення, що у фільмі подано як зворушення.","Волт Дісней двадцять років домагався в Памели Треверс прав на «Мері Поппінс», і 1961 року вона нарешті приїхала до Лос-Анджелеса на два тижні переговорів. Джон Лі Генкок перемежовує ці зустрічі — з диктофонними записами, які письменниця вимагала вести, — спогадами про її дитинство в Австралії й батька-алкоголіка. Емма Томпсон грає Треверс в'їдливою, але фільм студії Disney про студію Disney помітно пом'якшує розв'язку: реальна авторка екранізацію зненавиділа.",https://www.imdb.com/title/tt2140373/
tt2334649,Fruitvale Station,Станція «Фрутвейл»,2013,7.5,92891,США,США,англ.,Соціальна драма,Biography; Crime; Drama,реальна історія,,2010-ті,,"Фільм відтворює 31 грудня 2008-го — останню добу 22-річного Оскара Гранта, який під ранок 1 січня загинув від пострілу поліцейського BART на платформі станції «Фрутвейл» в Окленді. Раян Куглер у дебюті свідомо знімає буденність: робота, донька, мати, спроби зав'язати. Відкриває картину справжнє аматорське відео з телефона свідка. Гран-прі й приз глядацьких симпатій «Санденсу», нагорода «Особливого погляду» в Каннах; у головних ролях Майкл Б. Джордан і Октавія Спенсер.",https://www.imdb.com/title/tt2334649/
tt1091191,Lone Survivor,Уцілілий,2013,7.5,326019,США,США,англ.,Війна,Action; Biography; Drama; War,реальна історія,,2010-ті,,"Червень 2005-го, провінція Кунар: чотирьох «морських котиків», закинутих у гори по польового командира Ахмад Шаха, випадково виявляють пастухи, і групі доводиться вирішувати, що з ними робити. Пітер Берґ екранізував спогади Маркуса Латтрелла, доводячи бій на схилі до майже фізіологічної подробиці, а другу половину віддає селу Сабрай і Ґулабу, який сховав пораненого за законом пуштунвалі. Кількість бойовиків, названу в книжці Латтрелла — від 80 до 200, — офіційні оцінки не підтверджують: ішлося радше про десяток.",https://www.imdb.com/title/tt1091191/
tt0453562,42,42,2013,7.5,109639,США,США,англ.,Спорт,Biography; Drama; Sport,реальна історія,,2010-ті,,"15 квітня 1947 року Джекі Робінсон вийшов на поле за «Бруклін Доджерс» і зламав неписану сегрегацію Вищої бейсбольної ліги. Браян Гелґеленд обмежується двома сезонами — від підписання контракту до першого повного року в лізі — і майже стільки ж уваги віддає менеджеру Бренчу Рікі (Гаррісон Форд), який цю авантюру задумав. Чедвік Боузман грає Робінсона підкреслено стриманим: за домовленістю той не мав права відповідати на образи.",https://www.imdb.com/title/tt0453562/
tt0816442,The Book Thief,Крадійка книжок,2013,7.5,148373,США / Німеччина,США,"англ., нім.",Голокост,Drama; War,"реальне тло, вигадані герої",,2010-ті,,"Браян Персівал екранізує роман Маркуса Зузака: провінційне баварське містечко, гітлер'юґенд, публічні спалення книжок, єврей, схований у підвалі, і нічні нальоти авіації союзників. Лізель Мемінґер, її прийомні батьки Губерманни й Макс Ванденбурґ вигадані. Музику написав Джон Вільямс, отримавши номінацію на «Оскар». Реальні хроніка й атмосфера, вигадана родина з Небесної вулиці.",https://www.imdb.com/title/tt0816442/
tt2852406,Omar,Омар,2013,7.5,16349,Палестина,Близький Схід і Африка,араб.,Політика та історія,Crime; Drama; Romance; Thriller,"реальне тло, вигадані герої",так,2010-ті,,"Гані Абу-Ассад знімає в Назареті й Наблусі, показуючи розділювальну стіну, блокпости й техніку вербування: затримання, підкинуті докази, шантаж родиною. Пекар Омар, його друзі Тарек і Амджад та агент Рамі вигадані, як і історія вбивства солдата. Номінація на «Оскар» і спецприз секції «Особливий погляд» у Каннах. Реальні практики служби безпеки, вигадана конкретна справа.",https://www.imdb.com/title/tt2852406/
tt1020072,Selma,Сельма,2014,7.5,99590,США,США,англ.,Політика та історія,Biography; Drama; History,реальна історія,,2010-ті,,"На початку 1965 року чорні мешканці Алабами практично не могли зареєструватися для голосування; три марші з Сельми до Монтгомері, перший із яких розігнали кийками на мосту Едмунда Петтуса, привели до ухвалення Акта про виборчі права. Ава Дюверней бере лише ці кілька місяців і показує Кінга (Девід Ойелоуо) як тактика, що зважує кожен крок, а не як монумент. Пісня Glory отримала «Оскар». Найгостріша претензія істориків — надто впертий Ліндон Джонсон, який насправді підтримував закон активніше.",https://www.imdb.com/title/tt1020072/
tt3671542,Holding the Man,Тримаючи чоловіка,2015,7.5,14329,Австралія,Австралія і Океанія,англ.,Соціальна драма,Biography; Drama; History; Romance,реальна історія,,2010-ті,,"Мельбурн, 1976-й: у католицькому Xavier College старшокласник Тімоті Коніґрейв закохується в капітана шкільної футбольної команди Джона Кейлі, і цей зв'язок триває п'ятнадцять років. Ніл Армфілд екранізував мемуари Коніґрейва, дописані за десять днів до його смерті 1994-го — Джон помер двома роками раніше. Раян Корр і Крейґ Стотт ведуть пару від шкільної форми до лікарняних палат кінця 1980-х, батьків грають Ґай Пірс і Ентоні ЛаПалья. Інтонація навмисне легка там, де легкості вже не лишається.",https://www.imdb.com/title/tt3671542/
tt2381111,Brooklyn,Бруклін,2015,7.5,159458,Ірландія / Велика Британія,Британія та Ірландія,англ.,Соціальна драма,Drama; History; Romance,"реальне тло, вигадані герої",,2010-ті,"Тло — радше історичне явище, ніж окрема подія.","Джон Кровлі показує провінційну Ірландію 1951 року й Бруклін тих самих літ: церковних спонсорів переїзду, пансіони для дівчат, роботу в універмагу, вечірні курси бухгалтерії, італійські квартали. Ейліш Лейсі, її сестра Роуз і двоє наречених вигадані. Сірша Ронан отримала номінацію на «Оскар»; сценарій Ніка Горнбі за романом Колма Тойбіна. Міграційний уклад реальний, доля — вигадана.",https://www.imdb.com/title/tt2381111/
tt3704050,Remember,Пам'ятай,2015,7.5,30076,Канада / Німеччина,Інше,"англ., нім.",Голокост,Drama; Mystery; Thriller,"реальне тло, вигадані герої",так,2010-ті,,"Атом Еґоян знімає трилер про наслідки Голокосту: списки виживанців, розшук колишніх блокфюрерів, фальшиві біографії втікачів у США й Канаді. Зев Ґутман із деменцією, який вирушає мститися, і його наставник Макс вигадані, як і всі імена в списку. Головну роль зіграв Крістофер Пламмер. Реальні і втеча воєнних злочинців, і повоєнна безкарність; історія помсти — ні.",https://www.imdb.com/title/tt3704050/
tt6068960,Hatred (Wolyn),Волинь,2016,7.5,7684,Польща,Європа,"польська, українська",Війна,Drama; War,реальна історія,,2010-ті,,"Улітку 1943 року на Волині українські повстанці вбивали польське цивільне населення; кількість жертв досі лишається предметом суперечок істориків обох країн. Войцех Смажовський дивиться на це очима сільської дівчини Зосі (Міхаліна Лабач), яку віддали заміж за старшого поляка, і веде глядача через кілька років розпаду сусідського життя. Насильство знято демонстративно докладно, майже без пауз. В Україні фільм у прокат не виходив, а українські й частина польських істориків закидали йому однобокість — зустрічні вбивства майже не показані.",https://www.imdb.com/title/tt6068960/
tt4451458,Endless Poetry,Нескінченна поезія,2016,7.5,7082,Чилі/Франція/Японія,Латинська Америка,ісп.,Автобіографія,Biography; Drama; Fantasy,реальна історія,,2010-ті,,"Друга частина автобіографічної дилогії Алехандро Ходоровські після «Танцю реальності»: юність у Сантьяго 1940–50-х, розрив із батьком-крамарем і входження в богемне коло поетів разом із Енріке Ліном та Стеллою Діас Варін. Себе молодого грає рідний син режисера Адан, батька — інший син, Бронтіс, а сам Ходоровські з'являється як коментатор власних спогадів. Оператор Крістофер Дойл знімає це як барвистий карнавал, де реальність постійно зривається в театр.",https://www.imdb.com/title/tt4451458/
tt5029608,Frantz,«Франц»,2016,7.5,18927,Німеччина / Франція,Європа,нім. / фр.,Війна,Drama; History; Romance,"реальне тло, вигадані герої",,2010-ті,,"Франсуа Озон знімає майже цілком чорно-білу драму за п'єсою Моріса Ростана; дія відбувається у Кведлінбурзі й Парижі 1919 року. Анна оплакує нареченого, що загинув на фронті, аж поки на його могилу приходить француз Адрієн із власною версією їхнього знайомства. Паула Беєр отримала приз Венеції як найкраща молода акторка. Реваншистські настрої, «Марсельєза» в барах і бойкот усього німецького задокументовані; персонажі вигадані.",https://www.imdb.com/title/tt5029608/
tt5580036,"I, Tonya","Я, Тоня",2017,7.5,263362,США,США,англ.,Спорт,Biography; Comedy; Drama; Sport,реальна історія,,2010-ті,,"У січні 1994-го на Ненсі Керріган напали з палицею перед олімпійським відбором, і слід повів до оточення її суперниці Тоні Гардінг; та все одно поїхала до Ліллегаммера, а згодом отримала довічну заборону. Крейг Джилліспі будує фільм на суперечливих інтерв'ю учасників: усі брешуть, тож ключові сцени існують у кількох несумісних версіях. Марго Роббі грає Гардінг без пом'якшення, а Еллісон Дженні отримала «Оскар» за роль її матері.",https://www.imdb.com/title/tt5580036/
tt1485796,The Greatest Showman,Найвеличніший шоумен,2017,7.5,352302,США,США,англ.,Музика та мистецтво,Biography; Drama; Musical; Romance,натхненний реальними подіями,,2010-ті,Мюзикл суттєво відбілює Ф. Т. Барнума: замовчано експлуатацію артистів і рабині Джойс Гет; романтична лінія з Дженні Лінд та більшість персонажів вигадані.,"Ф. Т. Барнум у 1840-х відкриває в Нью-Йорку музей курйозів, збирає трупу з людей, яких місто воліло не бачити, і вирушає в турне зі шведською співачкою Дженні Лінд. Майкл Ґрейсі знімає це як сучасний мюзикл із поп-номерами Пасека і Пола — «This Is Me» здобула «Золотий глобус». Історичного Барнума фільм переписує майже повністю: обходить, як той виставляв напоказ поневолену Джойс Гет, і перетворює комерційну експлуатацію артистів на історію про прийняття.",https://www.imdb.com/title/tt1485796/
tt5462602,The Big Sick,Любов — хвороба,2017,7.5,151365,США,США,"англ., урду",Автобіографія,Comedy; Drama; Romance,реальна історія,,2010-ті,,"Кумейл Нанджіані і Емілі В. Ґордон написали сценарій про власне знайомство: пакистанський комік із Чикаго сходиться з американкою, ховає її від батьків, які підшукують йому дружину-мусульманку, а потім її через рідкісну хворобу вводять у штучну кому. Нанджіані грає себе, Емілі — Зої Казан, а найкраще тут — дні з її батьками (Голлі Гантер і Рей Романо) в лікарняному коридорі. Номінація на «Оскар» за оригінальний сценарій. Хронологію стиснуто, діагноз і кома були справжні.",https://www.imdb.com/title/tt5462602/
tt7691572,Cyborgs: Heroes Never Die,Кіборги. Герої не вмирають,2017,7.5,8173,Україна,Східна Європа,"українська, російська",Війна,Action; Drama; War,реальна історія,,2010-ті,,"Ахтем Сеїтаблаєв зняв фільм про оборону нового терміналу Донецького аеропорту взимку 2014–2015 років — 242 дні, за які захисників почали називати «кіборгами». Прізвищ у героїв немає, лише позивні: Мажор, Серпень, Псих, Субота — збірні образи добровольців і кадрових військових. Замість батальних епізодів більшість екранного часу займають розмови в бетонних руїнах: про мову, історію, віру й про те, за що саме вони тут стоять.",https://www.imdb.com/title/tt7691572/
tt6299040,The Ghazi Attack,Атака «Газі»,2017,7.5,16162,Індія,Індія,"гінді, телугу",Війна,Action; Drama; Thriller; War,натхненний реальними подіями,так,2010-ті,"Причини загибелі PNS Ghazi досі непевні (ймовірно, вибух власних мін); підводна дуель у фільмі — вигадка, а офіційні індійська й пакистанська версії суперечать одна одній.","На початку грудня 1971 року пакистанський підводний човен PNS Ghazi затонув біля Вішакхапатнама разом з усім екіпажем: Індія приписує це глибинним бомбам есмінця INS Rajput, Пакистан — вибуху власних мін. Санкальп Редді бере індійську версію і робить із неї камерний трилер, майже цілком замкнений у відсіках субмарини. Це перший індійський підводний воєнний фільм; його знімали одночасно телугу й гінді, у головних ролях Рана Даггубаті та Кей Кей Менон.",https://www.imdb.com/title/tt6299040/
tt5083738,The Favourite,Фаворитка,2018,7.5,260776,Ірландія / Велика Британія / США,Британія та Ірландія,англ.,Політика та історія,Biography; Comedy; Drama; History,натхненний реальними подіями,,2010-ті,"Свідомо вільна інтерпретація: історики заперечують показані сексуальні стосунки королеви Анни з фрейлінами, епізод з отруєнням і низку інших подій.","Початок XVIII століття, Англія воює з Францією, а хвора на подагру королева Анна майже не встає — країною керує її подруга Сара Черчилль, поки при дворі не з'являється збідніла родичка Ебігейл Гілл. Йоргос Лантімос знімає це надширококутними об'єктивами при свічках, вкладає в уста героїнь сучасну лайку і перетворює двірцеву інтригу на змагання трьох жінок. Олівія Колман отримала «Оскар», Емма Стоун і Рейчел Вайс — номінації. Любовний трикутник спирається радше на памфлети ображеної Сари, ніж на доведені факти.",https://www.imdb.com/title/tt5083738/
tt6543652,Cold War,Холодна війна,2018,7.5,65923,Польща / Франція / Велика Британія,Європа,"польська, франц.",Музика та мистецтво,Drama; Music; Romance,натхненний реальними подіями,,2010-ті,,"Павел Павліковський назвав героїв іменами своїх батьків — Зула і Віктор — і розтягнув їхню історію на п'ятнадцять років: Польща 1949-го, фольклорний ансамбль, який держава швидко перетворює на пропаганду, потім Берлін, Париж, Югославія, повернення. Кадр квадратний, плівка чорно-біла, епізоди обриваються різко, лишаючи цілі роки за монтажним стиком. Йоанна Куліг співає «Dwa serduszka» в кількох аранжуваннях — від села до паризького джазу. Приз за режисуру в Каннах і три номінації на «Оскар».",https://www.imdb.com/title/tt6543652/
tt6588966,Hichki,Гикавка,2018,7.5,15582,Індія,Індія,гінді,Соціальна драма,Comedy; Drama,натхненний реальними подіями,,2010-ті,,"Наїна Матхур (Рані Мукерджі) хоче викладати, але синдром Туретта змушує її мимоволі скрикувати — школи відмовляють, доки одна не віддає їй клас підлітків зі знесеного нетрища. Основа — автобіографія американця Бреда Коена «Front of the Class» про вчителя з тим самим діагнозом. Сіддхартх Мальхотра переносить сюжет у кастово й майново розшароване індійське місто, де головний конфлікт не в діагнозі, а в тому, кого школа взагалі вважає своїм. Тон світлий, розв'язки передбачувані.",https://www.imdb.com/title/tt6588966/
tt6792282,A Twelve-Year Night,Дванадцятирічна ніч,2018,7.5,11811,Уругвай / Аргентина / Іспанія,Латинська Америка,ісп.,Політика та історія,Adventure; Biography; Crime; Drama; History,реальна історія,,2010-ті,,"У вересні 1973-го уругвайська хунта вивезла з в'язниці дев'ятьох тупамарос як «заручників»: серед них Хосе Мухіка, Маурісіо Розенкоф і Елеутеріо Фернандес Уїдобро провели дванадцять років в одиночках і ямах, з обмеженням води й забороною говорити. Альваро Бречнер знімає тісно й темно, майже не випускаючи камеру назовні. Мухіка згодом став президентом Уругваю, Розенкоф — драматургом, Фернандес Уїдобро — міністром оборони; двоє з них консультували фільм.",https://www.imdb.com/title/tt6792282/
